date,open,high,low,close,volume
23/10/1972,0.338,0.3442,0.338,0.3432,1204800
24/10/1972,0.3432,0.3452,0.3411,0.3442,3345600
25/10/1972,0.3421,0.3421,0.3359,0.339,1094400
26/10/1972,0.339,0.3432,0.3359,0.338,1363200
27/10/1972,0.338,0.34,0.3339,0.339,1257600
30/10/1972,0.339,0.339,0.3339,0.3339,835200
31/10/1972,0.3359,0.3411,0.3359,0.338,3417600
01/11/1972,0.338,0.3442,0.3369,0.3421,3024000
02/11/1972,0.3421,0.3545,0.3421,0.3545,3700800
03/11/1972,0.3545,0.371,0.3535,0.371,2457600
06/11/1972,0.371,0.371,0.3627,0.3637,2558400
08/11/1972,0.3637,0.3679,0.3616,0.3648,3350400
09/11/1972,0.3648,0.3668,0.3596,0.3637,849600
10/11/1972,0.3637,0.3637,0.3513,0.3545,4968000
13/11/1972,0.3545,0.3607,0.3524,0.3555,844800
14/11/1972,0.3555,0.3596,0.3493,0.3545,1291200
15/11/1972,0.3545,0.3565,0.3545,0.3545,4857600
16/11/1972,0.3545,0.3555,0.3513,0.3545,2856000
17/11/1972,0.3545,0.3586,0.3535,0.3545,4675200
20/11/1972,0.3545,0.3565,0.3535,0.3545,1320000
21/11/1972,0.3545,0.3545,0.3462,0.3472,1699200
22/11/1972,0.3472,0.3565,0.3452,0.3524,3192000
24/11/1972,0.3535,0.3586,0.3535,0.3555,1353600
27/11/1972,0.3555,0.3596,0.3555,0.3586,1118400
28/11/1972,0.3586,0.3607,0.3545,0.3576,1440000
29/11/1972,0.3576,0.3596,0.3545,0.3576,1526400
30/11/1972,0.3586,0.3637,0.3586,0.3607,1646400
01/12/1972,0.3607,0.3658,0.3596,0.3627,1718400
04/12/1972,0.3637,0.3668,0.3637,0.3668,1852800
05/12/1972,0.3668,0.371,0.3648,0.3668,2462400
06/12/1972,0.3668,0.3668,0.3637,0.3668,744000
07/12/1972,0.3668,0.37,0.3648,0.3668,1593600
08/12/1972,0.3668,0.371,0.3668,0.371,3081600
11/12/1972,0.371,0.374,0.3679,0.3719,1958400
12/12/1972,0.3719,0.373,0.3668,0.3668,2371200
13/12/1972,0.3668,0.3668,0.3627,0.3637,3264000
14/12/1972,0.3637,0.3658,0.3627,0.3627,1497600
15/12/1972,0.3627,0.3627,0.3504,0.3524,7804800
18/12/1972,0.3524,0.3535,0.3504,0.3513,1065600
19/12/1972,0.3513,0.3565,0.3483,0.3555,2064000
20/12/1972,0.3555,0.3616,0.3535,0.3545,1708800
21/12/1972,0.3545,0.3586,0.3513,0.3545,1008000
22/12/1972,0.3545,0.3565,0.3513,0.3565,705600
26/12/1972,0.3565,0.3596,0.3545,0.3545,499200
27/12/1972,0.3545,0.3586,0.3535,0.3535,1368000
29/12/1972,0.3535,0.3586,0.3535,0.3535,1315200
02/01/1973,0.3555,0.3616,0.3555,0.3596,1257600
03/01/1973,0.3596,0.3627,0.3576,0.3607,1521600
04/01/1973,0.3607,0.3648,0.3576,0.3648,2203200
05/01/1973,0.3648,0.37,0.3616,0.3668,2438400
08/01/1973,0.3627,0.3627,0.3576,0.3586,1838400
09/01/1973,0.3586,0.3616,0.3565,0.3586,1281600
10/01/1973,0.3586,0.3658,0.3586,0.3627,2011200
11/01/1973,0.3627,0.3689,0.3627,0.3679,2524800
12/01/1973,0.3679,0.3689,0.3586,0.3616,2793600
15/01/1973,0.3616,0.3668,0.3596,0.3627,1929600
16/01/1973,0.3627,0.3627,0.3586,0.3616,1094400
17/01/1973,0.3616,0.3616,0.3586,0.3616,1814400
18/01/1973,0.3616,0.3658,0.3596,0.3616,1108800
19/01/1973,0.3616,0.3627,0.3565,0.3607,2116800
22/01/1973,0.3607,0.3637,0.3576,0.3576,1934400
23/01/1973,0.3555,0.3555,0.3504,0.3545,2606400
24/01/1973,0.3545,0.3576,0.3504,0.3513,2116800
26/01/1973,0.3513,0.3513,0.3318,0.339,3326400
29/01/1973,0.339,0.3432,0.339,0.339,1915200
30/01/1973,0.339,0.3442,0.339,0.34,2347200
31/01/1973,0.34,0.3452,0.339,0.3452,1156800
01/02/1973,0.3452,0.3504,0.3442,0.3442,2875200
02/02/1973,0.3442,0.3452,0.3421,0.3421,988800
05/02/1973,0.3421,0.3452,0.34,0.34,1430400
06/02/1973,0.34,0.3432,0.3349,0.34,2486400
07/02/1973,0.34,0.34,0.3297,0.3329,2472000
08/02/1973,0.3329,0.3411,0.3318,0.338,1396800
09/02/1973,0.338,0.3442,0.338,0.3432,1646400
12/02/1973,0.3432,0.3483,0.3432,0.3452,3076800
13/02/1973,0.3493,0.3627,0.3493,0.3524,3825600
14/02/1973,0.3524,0.3545,0.3472,0.3472,1896000
15/02/1973,0.3472,0.3535,0.3442,0.3513,2121600
16/02/1973,0.3513,0.3545,0.3483,0.3513,2203200
20/02/1973,0.3524,0.3555,0.3524,0.3535,974400
21/02/1973,0.3535,0.3586,0.3535,0.3565,1488000
22/02/1973,0.3565,0.3586,0.3545,0.3586,1617600
23/02/1973,0.3586,0.3607,0.3524,0.3545,1924800
26/02/1973,0.3545,0.3545,0.3504,0.3524,2078400
27/02/1973,0.3524,0.3576,0.3504,0.3545,1588800
28/02/1973,0.3545,0.3545,0.3442,0.3493,3974400
01/03/1973,0.3493,0.3535,0.3472,0.3493,1483200
02/03/1973,0.3493,0.3513,0.3452,0.3483,1944000
05/03/1973,0.3483,0.3513,0.3421,0.3472,2731200
06/03/1973,0.3472,0.3504,0.3462,0.3483,2956800
07/03/1973,0.3483,0.3555,0.3483,0.3555,3518400
08/03/1973,0.3565,0.3607,0.3565,0.3596,4195200
09/03/1973,0.3596,0.3616,0.3576,0.3616,3662400
12/03/1973,0.3607,0.3607,0.3545,0.3576,1176000
13/03/1973,0.3576,0.3596,0.3524,0.3565,2875200
14/03/1973,0.3565,0.3586,0.3545,0.3555,2467200
15/03/1973,0.3555,0.3555,0.3504,0.3524,806400
16/03/1973,0.3524,0.3576,0.3493,0.3555,2097600
19/03/1973,0.3555,0.3555,0.3513,0.3524,921600
20/03/1973,0.3524,0.3565,0.3513,0.3524,1348800
21/03/1973,0.3524,0.3545,0.3442,0.3442,3892800
22/03/1973,0.3421,0.3421,0.3277,0.3288,4483200
23/03/1973,0.3288,0.3297,0.3174,0.3256,3969600
26/03/1973,0.3266,0.3359,0.3266,0.3308,2721600
27/03/1973,0.3329,0.3493,0.3329,0.3483,2448000
28/03/1973,0.3483,0.3535,0.3432,0.3493,1545600
29/03/1973,0.3493,0.3513,0.3462,0.3472,1099200
30/03/1973,0.3472,0.3483,0.338,0.34,1291200
02/04/1973,0.34,0.3432,0.3318,0.3318,561600
03/04/1973,0.3318,0.3329,0.3215,0.3308,3038400
04/04/1973,0.3308,0.3339,0.3297,0.3329,1060800
05/04/1973,0.3318,0.3318,0.3225,0.3236,1843200
06/04/1973,0.3236,0.3308,0.3215,0.3288,2145600
09/04/1973,0.3288,0.3339,0.3256,0.3308,2803200
10/04/1973,0.3308,0.339,0.3297,0.338,4108800
11/04/1973,0.338,0.3442,0.3339,0.3369,3566400
12/04/1973,0.3369,0.34,0.3349,0.3369,1156800
13/04/1973,0.3369,0.338,0.3318,0.3369,1051200
16/04/1973,0.3369,0.3421,0.3369,0.3369,1800000
17/04/1973,0.3369,0.339,0.3339,0.3339,1300800
18/04/1973,0.3339,0.3369,0.3329,0.3359,1368000
19/04/1973,0.3359,0.3411,0.3349,0.3359,3192000
23/04/1973,0.3359,0.338,0.3318,0.3369,1963200
24/04/1973,0.3349,0.3349,0.3308,0.3318,3672000
25/04/1973,0.3318,0.3318,0.3277,0.3288,1032000
26/04/1973,0.3245,0.3245,0.3194,0.3225,2558400
27/04/1973,0.3225,0.3256,0.3205,0.3245,1636800
30/04/1973,0.3245,0.3266,0.3194,0.3256,1089600
01/05/1973,0.3256,0.3277,0.3225,0.3256,1344000
02/05/1973,0.3256,0.3297,0.3245,0.3256,2232000
03/05/1973,0.3245,0.3359,0.3245,0.3329,1809600
04/05/1973,0.3329,0.34,0.3329,0.3359,2414400
07/05/1973,0.3359,0.3359,0.3329,0.3359,1555200
08/05/1973,0.3359,0.3359,0.3329,0.3359,1056000
09/05/1973,0.3359,0.34,0.3359,0.3359,2577600
10/05/1973,0.3359,0.3359,0.3329,0.3359,1464000
11/05/1973,0.3359,0.3359,0.3329,0.3359,820800
14/05/1973,0.3359,0.3359,0.3329,0.3329,720000
15/05/1973,0.3329,0.3359,0.3288,0.3359,2659200
16/05/1973,0.3359,0.3359,0.3329,0.3329,840000
17/05/1973,0.3329,0.3359,0.3329,0.3329,960000
18/05/1973,0.3329,0.3329,0.3245,0.3288,4550400
21/05/1973,0.3288,0.3288,0.3245,0.3288,2088000
22/05/1973,0.3288,0.3359,0.3288,0.3288,1920000
23/05/1973,0.3288,0.3329,0.3288,0.3329,1132800
24/05/1973,0.3329,0.34,0.3288,0.34,1790400
25/05/1973,0.34,0.3483,0.34,0.3483,2126400
29/05/1973,0.3483,0.3524,0.3483,0.3524,1022400
30/05/1973,0.3524,0.3524,0.34,0.3483,1368000
31/05/1973,0.3483,0.3524,0.3442,0.3442,1377600
01/06/1973,0.3442,0.3442,0.34,0.34,2337600
04/06/1973,0.34,0.34,0.3288,0.3329,1320000
05/06/1973,0.3329,0.3442,0.3329,0.3442,1641600
06/06/1973,0.3483,0.3565,0.3483,0.3483,4502400
07/06/1973,0.3483,0.3596,0.3483,0.3596,2155200
08/06/1973,0.3596,0.3637,0.3565,0.3596,2356800
11/06/1973,0.3596,0.3679,0.3596,0.3679,2265600
12/06/1973,0.3679,0.3679,0.3637,0.3637,1780800
13/06/1973,0.3679,0.3719,0.3679,0.3679,3633600
14/06/1973,0.3679,0.3679,0.3596,0.3637,3014400
15/06/1973,0.3637,0.3637,0.3596,0.3637,1113600
18/06/1973,0.3637,0.3637,0.3596,0.3637,2832000
19/06/1973,0.3637,0.3679,0.3596,0.3637,2558400
20/06/1973,0.3637,0.3679,0.3637,0.3637,1540800
21/06/1973,0.3637,0.3679,0.3596,0.3637,1656000
22/06/1973,0.3637,0.3679,0.3596,0.3637,1915200
25/06/1973,0.3637,0.3637,0.3596,0.3637,787200
26/06/1973,0.3637,0.3679,0.3637,0.3679,2217600
27/06/1973,0.3679,0.3761,0.3679,0.3761,4718400
28/06/1973,0.3803,0.3916,0.3803,0.3874,8889600
29/06/1973,0.3874,0.3874,0.3803,0.3833,3705600
02/07/1973,0.3833,0.3833,0.3803,0.3803,1905600
03/07/1973,0.3803,0.3803,0.3719,0.3719,1977600
05/07/1973,0.3719,0.3761,0.3679,0.3719,2390400
06/07/1973,0.3719,0.3761,0.3679,0.3719,1401600
09/07/1973,0.3679,0.3679,0.3679,0.3679,1262400
10/07/1973,0.3761,0.3803,0.3761,0.3803,2059200
11/07/1973,0.3833,0.3998,0.3833,0.3957,3033600
12/07/1973,0.3957,0.3998,0.3833,0.3957,1723200
13/07/1973,0.3957,0.3957,0.3874,0.3916,1204800
16/07/1973,0.3916,0.3957,0.3874,0.3957,1324800
17/07/1973,0.3957,0.4039,0.3957,0.3998,3912000
18/07/1973,0.3998,0.4081,0.3998,0.4081,1632000
19/07/1973,0.4081,0.4153,0.4039,0.4111,2875200
20/07/1973,0.4111,0.4194,0.4081,0.4153,3057600
23/07/1973,0.4153,0.4277,0.4153,0.4235,4300800
24/07/1973,0.4235,0.4235,0.4111,0.4235,3273600
25/07/1973,0.4235,0.4318,0.4235,0.4318,2923200
26/07/1973,0.4318,0.4318,0.4235,0.4235,3412800
27/07/1973,0.4194,0.4194,0.4081,0.4194,2236800
30/07/1973,0.4111,0.4111,0.4039,0.4111,2174400
31/07/1973,0.4111,0.4153,0.4081,0.4081,1867200
01/08/1973,0.4081,0.4111,0.4039,0.4081,1992000
02/08/1973,0.4081,0.4081,0.4039,0.4039,2275200
03/08/1973,0.4039,0.4081,0.4039,0.4039,2337600
06/08/1973,0.4039,0.4111,0.4039,0.4081,1305600
07/08/1973,0.4081,0.4153,0.4081,0.4081,2078400
08/08/1973,0.4081,0.4111,0.4081,0.4111,2227200
09/08/1973,0.4111,0.4153,0.4111,0.4111,2356800
10/08/1973,0.4111,0.4153,0.4081,0.4081,2328000
13/08/1973,0.4081,0.4081,0.3998,0.4039,1272000
14/08/1973,0.4039,0.4039,0.3916,0.3916,1804800
15/08/1973,0.3916,0.3916,0.3761,0.3833,3331200
16/08/1973,0.3803,0.3803,0.3596,0.3637,3273600
17/08/1973,0.3637,0.3637,0.3596,0.3596,1747200
20/08/1973,0.3596,0.3596,0.3565,0.3596,1128000
21/08/1973,0.3596,0.3637,0.3596,0.3596,1737600
22/08/1973,0.3596,0.3637,0.3565,0.3596,2630400
23/08/1973,0.3637,0.3679,0.3637,0.3679,2198400
24/08/1973,0.3679,0.3761,0.3637,0.3637,1790400
27/08/1973,0.3637,0.3719,0.3637,0.3719,1713600
28/08/1973,0.3719,0.3761,0.3679,0.3719,1718400
29/08/1973,0.3761,0.3874,0.3761,0.3833,2193600
30/08/1973,0.3833,0.3874,0.3761,0.3761,1449600
31/08/1973,0.3761,0.3833,0.3761,0.3833,907200
04/09/1973,0.3833,0.3874,0.3719,0.3761,1084800
05/09/1973,0.3761,0.3761,0.3719,0.3719,1872000
06/09/1973,0.3719,0.3761,0.3719,0.3719,1814400
07/09/1973,0.3719,0.3719,0.3637,0.3637,1574400
10/09/1973,0.3637,0.3637,0.3565,0.3596,1368000
11/09/1973,0.3565,0.3565,0.3524,0.3524,2438400
12/09/1973,0.3524,0.3565,0.3483,0.3524,1080000
13/09/1973,0.3524,0.3596,0.3524,0.3565,1142400
14/09/1973,0.3565,0.3637,0.3524,0.3637,1612800
17/09/1973,0.3637,0.3679,0.3637,0.3679,1828800
18/09/1973,0.3679,0.3719,0.3637,0.3637,1828800
19/09/1973,0.3637,0.3761,0.3637,0.3761,1363200
20/09/1973,0.3761,0.3761,0.3719,0.3761,1958400
21/09/1973,0.3761,0.3761,0.3679,0.3719,1473600
24/09/1973,0.3719,0.3761,0.3679,0.3719,1248000
25/09/1973,0.3719,0.3761,0.3679,0.3679,1113600
26/09/1973,0.3679,0.3719,0.3679,0.3719,2126400
27/09/1973,0.3719,0.3719,0.3679,0.3679,1281600
28/09/1973,0.3679,0.3719,0.3637,0.3679,1051200
01/10/1973,0.3679,0.3679,0.3596,0.3679,1099200
02/10/1973,0.3679,0.3719,0.3679,0.3719,1569600
03/10/1973,0.3719,0.3719,0.3679,0.3679,2352000
04/10/1973,0.3679,0.3679,0.3637,0.3637,3043200
05/10/1973,0.3637,0.3637,0.3565,0.3637,1896000
08/10/1973,0.3637,0.3679,0.3596,0.3679,1598400
09/10/1973,0.3679,0.3719,0.3637,0.3719,1910400
10/10/1973,0.3719,0.3719,0.3679,0.3679,2347200
11/10/1973,0.3679,0.3803,0.3679,0.3803,1377600
12/10/1973,0.3803,0.3874,0.3803,0.3833,1977600
15/10/1973,0.3803,0.3803,0.3761,0.3803,1521600
16/10/1973,0.3803,0.3833,0.3761,0.3833,2083200
17/10/1973,0.3833,0.3916,0.3833,0.3916,2169600
18/10/1973,0.3916,0.4039,0.3916,0.3916,1929600
19/10/1973,0.3916,0.4039,0.3916,0.3998,2769600
22/10/1973,0.3998,0.3998,0.3957,0.3957,931200
23/10/1973,0.3957,0.4039,0.3916,0.4039,2044800
24/10/1973,0.4039,0.4111,0.3998,0.4111,1708800
25/10/1973,0.4111,0.4153,0.4039,0.4111,2299200
26/10/1973,0.4111,0.4194,0.4111,0.4153,3412800
29/10/1973,0.4153,0.4153,0.4111,0.4153,1132800
30/10/1973,0.4111,0.4111,0.4039,0.4039,2025600
31/10/1973,0.4039,0.4039,0.3998,0.4039,1459200
01/11/1973,0.3998,0.3998,0.3874,0.3874,6724800
02/11/1973,0.3874,0.3916,0.3833,0.3833,1012800
05/11/1973,0.3833,0.3833,0.3803,0.3803,984000
06/11/1973,0.3803,0.3957,0.3761,0.3803,1454400
07/11/1973,0.3803,0.3833,0.3761,0.3761,1857600
08/11/1973,0.3761,0.3803,0.3719,0.3761,4627200
09/11/1973,0.3761,0.3761,0.3679,0.3679,840000
12/11/1973,0.3679,0.3719,0.3637,0.3637,993600
13/11/1973,0.3637,0.3679,0.3596,0.3679,1531200
14/11/1973,0.3679,0.3803,0.3679,0.3679,1651200
15/11/1973,0.3679,0.3803,0.3679,0.3761,1833600
16/11/1973,0.3761,0.3916,0.3761,0.3833,2164800
19/11/1973,0.3833,0.3833,0.3679,0.3679,782400
20/11/1973,0.3679,0.3719,0.3637,0.3679,940800
21/11/1973,0.3719,0.3761,0.3719,0.3761,700800
23/11/1973,0.3761,0.3761,0.3637,0.3637,1324800
26/11/1973,0.3637,0.3679,0.3637,0.3637,1152000
27/11/1973,0.3637,0.3679,0.3596,0.3637,1809600
28/11/1973,0.3637,0.3719,0.3596,0.3679,1790400
29/11/1973,0.3679,0.3719,0.3596,0.3637,1353600
30/11/1973,0.3596,0.3596,0.3524,0.3524,1281600
03/12/1973,0.3524,0.3565,0.34,0.34,2779200
04/12/1973,0.34,0.34,0.3359,0.3359,1670400
05/12/1973,0.3359,0.34,0.3288,0.3329,1747200
06/12/1973,0.3329,0.3359,0.3288,0.3359,2438400
07/12/1973,0.34,0.3565,0.34,0.3565,1756800
10/12/1973,0.3565,0.3565,0.3483,0.3565,849600
11/12/1973,0.3565,0.3596,0.3483,0.3524,1425600
12/12/1973,0.3524,0.3524,0.3329,0.3359,3739200
13/12/1973,0.3359,0.34,0.3245,0.3288,1560000
14/12/1973,0.3288,0.3329,0.3164,0.3205,2496000
17/12/1973,0.3205,0.3245,0.3205,0.3245,873600
18/12/1973,0.3245,0.3245,0.3205,0.3245,1267200
19/12/1973,0.3245,0.3359,0.3245,0.3359,1147200
20/12/1973,0.3359,0.34,0.3329,0.3359,1084800
21/12/1973,0.3359,0.3442,0.3359,0.3359,921600
24/12/1973,0.3359,0.3359,0.3329,0.3329,374400
26/12/1973,0.34,0.3524,0.34,0.3483,926400
27/12/1973,0.3524,0.3596,0.3524,0.3596,715200
28/12/1973,0.3596,0.3596,0.3524,0.3565,1502400
31/12/1973,0.3565,0.3565,0.3442,0.3565,1963200
02/01/1974,0.3565,0.3565,0.3483,0.3565,1483200
03/01/1974,0.3565,0.3637,0.3524,0.3637,2241600
04/01/1974,0.3637,0.3719,0.3565,0.3565,3499200
07/01/1974,0.3565,0.3565,0.3442,0.3442,3249600
08/01/1974,0.3442,0.3442,0.3329,0.3329,2664000
09/01/1974,0.3288,0.3288,0.3122,0.3205,2342400
10/01/1974,0.3205,0.3205,0.305,0.3091,1545600
11/01/1974,0.3091,0.3205,0.305,0.3122,2332800
14/01/1974,0.3122,0.3205,0.3091,0.3122,580800
15/01/1974,0.3122,0.3205,0.3122,0.3164,537600
16/01/1974,0.3164,0.3245,0.3164,0.3164,1257600
17/01/1974,0.3205,0.3329,0.3205,0.3288,2025600
18/01/1974,0.3288,0.3288,0.3245,0.3245,1012800
21/01/1974,0.3205,0.3205,0.3091,0.3122,1900800
22/01/1974,0.3122,0.3164,0.3122,0.3164,2140800
23/01/1974,0.3164,0.3245,0.3122,0.3164,840000
24/01/1974,0.3164,0.3205,0.3122,0.3164,609600
25/01/1974,0.3164,0.3205,0.3122,0.3122,667200
28/01/1974,0.3122,0.3205,0.3122,0.3164,523200
29/01/1974,0.3164,0.3164,0.3122,0.3122,825600
30/01/1974,0.3164,0.3205,0.3164,0.3205,1060800
31/01/1974,0.3205,0.3245,0.3122,0.3122,1324800
01/02/1974,0.3122,0.3164,0.3091,0.3122,801600
04/02/1974,0.3122,0.3122,0.3091,0.3122,758400
05/02/1974,0.3122,0.3122,0.305,0.305,681600
06/02/1974,0.305,0.3091,0.3009,0.3009,864000
07/02/1974,0.3009,0.3091,0.3009,0.3009,465600
08/02/1974,0.3009,0.3091,0.3009,0.3009,1080000
11/02/1974,0.3009,0.305,0.3009,0.3009,984000
12/02/1974,0.3009,0.3122,0.3009,0.3091,1046400
13/02/1974,0.3091,0.3091,0.305,0.3091,1185600
14/02/1974,0.3091,0.3091,0.305,0.305,417600
15/02/1974,0.305,0.3122,0.305,0.3122,763200
19/02/1974,0.3122,0.3205,0.305,0.305,3710400
20/02/1974,0.305,0.3122,0.3009,0.3091,936000
21/02/1974,0.3091,0.3122,0.305,0.3122,499200
22/02/1974,0.3122,0.3245,0.3122,0.3205,1190400
25/02/1974,0.3205,0.3245,0.3164,0.3205,662400
26/02/1974,0.3164,0.3164,0.3122,0.3122,1200000
27/02/1974,0.3164,0.3245,0.3164,0.3205,907200
28/02/1974,0.3205,0.3245,0.3122,0.3164,1060800
01/03/1974,0.3164,0.3164,0.3122,0.3164,854400
04/03/1974,0.3164,0.3245,0.3122,0.3245,475200
05/03/1974,0.3288,0.3329,0.3288,0.3288,2472000
06/03/1974,0.3288,0.3329,0.3205,0.3245,1704000
07/03/1974,0.3245,0.3288,0.3205,0.3205,422400
08/03/1974,0.3205,0.3288,0.3164,0.3245,1483200
11/03/1974,0.3245,0.3288,0.3164,0.3245,1531200
12/03/1974,0.3245,0.3288,0.3205,0.3205,1728000
13/03/1974,0.3245,0.3329,0.3245,0.3288,1497600
14/03/1974,0.3288,0.34,0.3245,0.3359,2289600
15/03/1974,0.3359,0.3359,0.3288,0.3329,672000
18/03/1974,0.3329,0.3329,0.3205,0.3245,1228800
19/03/1974,0.3245,0.3288,0.3164,0.3164,974400
20/03/1974,0.3205,0.3245,0.3205,0.3245,542400
21/03/1974,0.3245,0.3288,0.3245,0.3245,542400
22/03/1974,0.3245,0.3245,0.3205,0.3245,1022400
25/03/1974,0.3245,0.3245,0.3205,0.3245,830400
26/03/1974,0.3245,0.3288,0.3245,0.3288,763200
