date,open,high,low,close,volume
21/03/2016,34.1437,34.3921,34.1208,34.2379,2949913
22/03/2016,33.664,34.178,33.6469,34.0923,3775489
23/03/2016,33.9638,34.0152,33.664,33.724,4748916
24/03/2016,33.6811,33.918,33.6212,33.8867,2658452
28/03/2016,33.9553,34.058,33.8224,33.8782,1320629
29/03/2016,33.9467,34.5035,33.7625,34.4692,2276165
30/03/2016,34.769,35.026,34.7604,34.8632,2545146
31/03/2016,34.6919,35.0131,34.6577,34.7347,2865101
01/04/2016,34.0837,34.6148,34.058,34.5549,4957795
04/04/2016,34.9403,35.1545,34.8461,35.0945,3825120
05/04/2016,34.6748,34.7861,34.4521,34.572,4053646
06/04/2016,34.8718,35.737,34.8718,35.7027,4690408
07/04/2016,35.3686,35.8312,35.3515,35.5742,4033565
08/04/2016,35.6342,35.7027,35.4286,35.5913,3062186
11/04/2016,35.9425,35.9682,35.6513,35.6684,2964544
12/04/2016,35.9597,36.268,35.6856,36.2166,3983155
13/04/2016,36.2766,36.4651,36.1053,36.4222,4875191
14/04/2016,36.4565,36.6449,36.2852,36.525,4377887
15/04/2016,36.7392,36.8505,36.585,36.7306,4050738
18/04/2016,36.6364,37.039,36.6364,36.9704,2531594
19/04/2016,37.0047,37.1675,36.9362,37.0818,2842802
20/04/2016,36.6535,37.0732,36.6278,36.8505,2866852
21/04/2016,36.782,37.0989,36.7649,36.9619,3177900
22/04/2016,36.8334,36.9448,36.5935,36.8934,2450720
25/04/2016,36.8334,36.9105,36.7106,36.8077,1709106
26/04/2016,36.5422,36.6621,36.4351,36.585,3032079
27/04/2016,37.373,37.4416,37.0309,37.236,4385687
28/04/2016,37.2189,37.3987,36.9876,37.1418,3402753
29/04/2016,37.0133,37.1161,36.5593,36.7563,3023649
02/05/2016,36.9019,37.1073,36.8334,37.0818,2559309
03/05/2016,37.0732,37.2274,36.8334,36.9533,4350501
04/05/2016,36.1995,36.3623,36.1224,36.2766,3360813
05/05/2016,36.1567,36.4394,36.0995,36.3366,3387561
06/05/2016,36.071,36.179,35.8098,36.0882,2646896
09/05/2016,36.2166,36.5592,36.1995,36.4479,2904097
10/05/2016,36.5764,36.8634,36.4394,36.8505,5544944
11/05/2016,36.6022,36.9142,36.5762,36.6108,3492532
12/05/2016,37.0702,37.0876,36.3725,36.4635,2905271
13/05/2016,36.2382,36.5415,36.2208,36.3248,2048832
16/05/2016,36.1601,36.7495,36.1428,36.7062,3118262
17/05/2016,36.7495,36.7982,36.3855,36.4722,2025640
18/05/2016,36.7495,36.9662,36.5328,36.7755,2190849
19/05/2016,36.4895,36.5051,35.9088,36.2468,2859864
20/05/2016,36.3595,36.5588,36.3335,36.4115,2538243
23/05/2016,36.4635,36.5762,36.3335,36.4115,1633169
24/05/2016,36.9055,37.0876,36.8709,37.0182,2622255
25/05/2016,37.3649,37.4689,37.1656,37.3736,2647611
26/05/2016,37.2696,37.4342,37.2349,37.3476,1853737
27/05/2016,37.0269,37.2262,36.9922,37.0529,2043847
31/05/2016,36.9922,37.043,36.6195,36.7235,2664942
01/06/2016,36.4548,36.636,36.4115,36.5415,2837256
02/06/2016,36.4028,36.7755,36.3552,36.7582,2792583
03/06/2016,37.1136,37.2262,36.7192,37.1742,3051964
06/06/2016,37.2002,37.3909,37.0182,37.1396,2649012
07/06/2016,37.0962,37.2089,37.0009,37.0095,2534911
08/06/2016,36.8709,36.9661,36.7244,36.8449,2558995
09/06/2016,36.2815,36.5998,36.2642,36.4548,2967662
10/06/2016,35.5621,35.6878,35.3367,35.4754,6676137
